"Plot Title: 1140-3-2_OW1_LVL_10217755"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 10217755, SEN S/N: 10217755, LBL: psi)","Temp, °F (LGR S/N: 10217755, SEN S/N: 10217755, LBL: F)","Coupler Detached (LGR S/N: 10217755)","Coupler Attached (LGR S/N: 10217755)","Host Connected (LGR S/N: 10217755)","Stopped (LGR S/N: 10217755)","End Of File (LGR S/N: 10217755)"
44,02/25/25 10:30:00 PM,14.6326,42.732,,,,,
45,02/25/25 10:45:00 PM,14.6301,42.915,,,,,
46,02/25/25 11:00:00 PM,14.6287,42.915,,,,,
47,02/25/25 11:15:00 PM,14.6272,42.915,,,,,
48,02/25/25 11:30:00 PM,14.6252,42.732,,,,,
49,02/25/25 11:45:00 PM,14.6236,42.732,,,,,
50,02/26/25 12:00:00 AM,14.6221,42.732,,,,,
51,02/26/25 12:15:00 AM,14.6236,42.732,,,,,
52,02/26/25 12:30:00 AM,14.6260,42.548,,,,,
53,02/26/25 12:45:00 AM,14.6260,42.548,,,,,
54,02/26/25 01:00:00 AM,14.6285,42.363,,,,,
55,02/26/25 01:15:00 AM,14.6285,42.363,,,,,
56,02/26/25 01:30:00 AM,14.6276,42.548,,,,,
57,02/26/25 01:45:00 AM,14.6291,42.548,,,,,
58,02/26/25 02:00:00 AM,14.6291,42.548,,,,,
59,02/26/25 02:15:00 AM,14.6276,42.548,,,,,
60,02/26/25 02:30:00 AM,14.6260,42.548,,,,,
61,02/26/25 02:45:00 AM,14.6291,42.548,,,,,
62,02/26/25 03:00:00 AM,14.6291,42.548,,,,,
63,02/26/25 03:15:00 AM,14.6276,42.548,,,,,
64,02/26/25 03:30:00 AM,14.6300,42.363,,,,,
65,02/26/25 03:45:00 AM,14.6330,42.363,,,,,
66,02/26/25 04:00:00 AM,14.6345,42.363,,,,,
67,02/26/25 04:15:00 AM,14.6355,42.179,,,,,
68,02/26/25 04:30:00 AM,14.6394,41.994,,,,,
69,02/26/25 04:45:00 AM,14.6408,41.994,,,,,
70,02/26/25 05:00:00 AM,14.6424,41.994,,,,,
71,02/26/25 05:15:00 AM,14.6453,41.994,,,,,
72,02/26/25 05:30:00 AM,14.6498,41.994,,,,,
73,02/26/25 05:45:00 AM,14.6529,41.994,,,,,
74,02/26/25 06:00:00 AM,14.6574,41.994,,,,,
75,02/26/25 06:15:00 AM,14.6574,41.994,,,,,
76,02/26/25 06:30:00 AM,14.6619,41.994,,,,,
77,02/26/25 06:45:00 AM,14.6687,41.810,,,,,
78,02/26/25 07:00:00 AM,14.6703,41.810,,,,,
79,02/26/25 07:15:00 AM,14.6707,41.994,,,,,
80,02/26/25 07:30:00 AM,14.6693,41.994,,,,,
81,02/26/25 07:45:00 AM,14.6738,41.994,,,,,
82,02/26/25 08:00:00 AM,14.6797,41.994,,,,,
83,02/26/25 08:15:00 AM,14.6836,41.810,,,,,
84,02/26/25 08:30:00 AM,14.6912,41.810,,,,,
85,02/26/25 08:45:00 AM,14.6961,41.994,,,,,
86,02/26/25 09:00:00 AM,14.6977,41.994,,,,,
87,02/26/25 09:15:00 AM,14.7012,42.179,,,,,
88,02/26/25 09:30:00 AM,14.6967,42.179,,,,,
89,02/26/25 09:45:00 AM,14.7003,42.363,,,,,
90,02/26/25 10:00:00 AM,14.6962,42.548,,,,,
91,02/26/25 10:15:00 AM,14.6948,42.548,,,,,
92,02/26/25 10:30:00 AM,14.6903,42.548,,,,,
93,02/26/25 10:45:00 AM,14.6939,42.732,,,,,
94,02/26/25 11:00:00 AM,14.6939,42.732,,,,,
95,02/26/25 11:15:00 AM,14.6968,42.732,,,,,
96,02/26/25 11:30:00 AM,14.6954,42.732,,,,,
97,02/26/25 11:45:00 AM,14.6944,42.915,,,,,
98,02/26/25 12:00:00 PM,14.6929,42.915,,,,,
99,02/26/25 12:15:00 PM,14.6959,42.915,,,,,
100,02/26/25 12:30:00 PM,14.6915,42.915,,,,,
101,02/26/25 12:45:00 PM,14.6870,42.915,,,,,
102,02/26/25 01:00:00 PM,14.6884,42.915,,,,,
103,02/26/25 01:15:00 PM,14.6875,43.099,,,,,
104,02/26/25 01:30:00 PM,14.6890,43.099,,,,,
105,02/26/25 01:45:00 PM,14.6845,43.099,,,,,
106,02/26/25 02:00:00 PM,14.6830,43.099,,,,,
107,02/26/25 02:15:00 PM,14.6830,43.099,,,,,
108,02/26/25 02:30:00 PM,14.6814,43.099,,,,,
109,02/26/25 02:45:00 PM,14.6835,43.282,,,,,
110,02/26/25 03:00:00 PM,14.6800,43.099,,,,,
111,02/26/25 03:15:00 PM,14.6820,43.282,,,,,
112,02/26/25 03:30:00 PM,14.6835,43.282,,,,,
113,02/26/25 03:45:00 PM,14.6851,43.282,,,,,
114,02/26/25 04:00:00 PM,14.6865,43.282,,,,,
115,02/26/25 04:15:00 PM,14.6865,43.282,,,,,
116,02/26/25 04:30:00 PM,14.6880,43.282,,,,,
117,02/26/25 04:45:00 PM,14.6865,43.282,,,,,
118,02/26/25 05:00:00 PM,14.6865,43.282,,,,,
119,02/26/25 05:15:00 PM,14.6910,43.282,,,,,
120,02/26/25 05:30:00 PM,14.6865,43.282,,,,,
121,02/26/25 05:45:00 PM,14.6865,43.282,,,,,
122,02/26/25 06:00:00 PM,14.6865,43.282,,,,,
123,02/26/25 06:15:00 PM,14.6880,43.282,,,,,
124,02/26/25 06:30:00 PM,14.6896,43.282,,,,,
125,02/26/25 06:45:00 PM,14.6910,43.282,,,,,
126,02/26/25 07:00:00 PM,14.6910,43.282,,,,,
127,02/26/25 07:15:00 PM,14.6939,43.282,,,,,
128,02/26/25 07:30:00 PM,14.7000,43.282,,,,,
129,02/26/25 07:45:00 PM,14.7000,43.282,,,,,
130,02/26/25 08:00:00 PM,14.7035,43.466,,,,,
131,02/26/25 08:15:00 PM,14.7020,43.466,,,,,
132,02/26/25 08:30:00 PM,14.7065,43.466,,,,,
133,02/26/25 08:45:00 PM,14.7110,43.466,,,,,
134,02/26/25 09:00:00 PM,14.7139,43.466,,,,,
135,02/26/25 09:15:00 PM,14.7154,43.466,,,,,
136,02/26/25 09:30:00 PM,14.7170,43.466,,,,,
137,02/26/25 09:45:00 PM,14.7170,43.466,,,,,
138,02/26/25 10:00:00 PM,14.7229,43.466,,,,,
139,02/26/25 10:15:00 PM,14.7199,43.466,,,,,
140,02/26/25 10:30:00 PM,14.7199,43.466,,,,,
141,02/26/25 10:45:00 PM,14.7184,43.466,,,,,
142,02/26/25 11:00:00 PM,14.7125,43.466,,,,,
143,02/26/25 11:15:00 PM,14.7094,43.466,,,,,
144,02/26/25 11:30:00 PM,14.7049,43.466,,,,,
145,02/26/25 11:45:00 PM,14.7049,43.466,,,,,
146,02/27/25 12:00:00 AM,14.7065,43.466,,,,,
147,02/27/25 12:15:00 AM,14.6990,43.466,,,,,
148,02/27/25 12:30:00 AM,14.6990,43.466,,,,,
149,02/27/25 12:45:00 AM,14.6945,43.466,,,,,
150,02/27/25 01:00:00 AM,14.6900,43.466,,,,,
151,02/27/25 01:15:00 AM,14.6855,43.466,,,,,
152,02/27/25 01:30:00 AM,14.6677,43.466,,,,,
153,02/27/25 01:45:00 AM,14.6646,43.466,,,,,
154,02/27/25 02:00:00 AM,14.6587,43.466,,,,,
155,02/27/25 02:15:00 AM,14.6556,43.466,,,,,
156,02/27/25 02:30:00 AM,14.6497,43.466,,,,,
157,02/27/25 02:45:00 AM,14.6452,43.466,,,,,
158,02/27/25 03:00:00 AM,14.6407,43.466,,,,,
159,02/27/25 03:15:00 AM,14.6318,43.466,,,,,
160,02/27/25 03:30:00 AM,14.6333,43.466,,,,,
161,02/27/25 03:45:00 AM,14.6288,43.466,,,,,
162,02/27/25 04:00:00 AM,14.6258,43.466,,,,,
163,02/27/25 04:15:00 AM,14.6213,43.466,,,,,
164,02/27/25 04:30:00 AM,14.6184,43.466,,,,,
165,02/27/25 04:45:00 AM,14.6168,43.466,,,,,
166,02/27/25 05:00:00 AM,14.6108,43.466,,,,,
167,02/27/25 05:15:00 AM,14.6124,43.466,,,,,
168,02/27/25 05:30:00 AM,14.6124,43.466,,,,,
169,02/27/25 05:45:00 AM,14.6079,43.466,,,,,
170,02/27/25 06:00:00 AM,14.6034,43.466,,,,,
171,02/27/25 06:15:00 AM,14.6049,43.466,,,,,
172,02/27/25 06:30:00 AM,14.6034,43.466,,,,,
173,02/27/25 06:45:00 AM,14.5989,43.466,,,,,
174,02/27/25 07:00:00 AM,14.6049,43.466,,,,,
175,02/27/25 07:15:00 AM,14.6049,43.466,,,,,
176,02/27/25 07:30:00 AM,14.6049,43.466,,,,,
177,02/27/25 07:45:00 AM,14.6168,43.466,,,,,
178,02/27/25 08:00:00 AM,14.6139,43.466,,,,,
179,02/27/25 08:15:00 AM,14.6049,43.466,,,,,
180,02/27/25 08:30:00 AM,14.5959,43.466,,,,,
181,02/27/25 08:45:00 AM,14.5885,43.466,,,,,
182,02/27/25 09:00:00 AM,14.5809,43.466,,,,,
183,02/27/25 09:15:00 AM,14.5944,43.466,,,,,
184,02/27/25 09:30:00 AM,14.5905,43.648,,,,,
185,02/27/25 09:45:00 AM,14.5979,43.648,,,,,
186,02/27/25 10:00:00 AM,14.5979,43.648,,,,,
187,02/27/25 10:15:00 AM,14.5875,43.648,,,,,
188,02/27/25 10:30:00 AM,14.5846,43.648,,,,,
189,02/27/25 10:45:00 AM,14.5740,43.648,,,,,
190,02/27/25 11:00:00 AM,14.5785,43.648,,,,,
191,02/27/25 11:15:00 AM,14.5695,43.648,,,,,
192,02/27/25 11:30:00 AM,14.5680,43.648,,,,,
193,02/27/25 11:45:00 AM,14.5627,43.831,,,,,
194,02/27/25 12:00:00 PM,14.5582,43.831,,,,,
195,02/27/25 12:15:00 PM,14.5566,43.831,,,,,
196,02/27/25 12:30:00 PM,14.5522,43.831,,,,,
197,02/27/25 12:45:00 PM,14.5516,43.648,,,,,
198,02/27/25 01:00:00 PM,14.5367,43.648,,,,,
199,02/27/25 01:15:00 PM,14.5371,43.831,,,,,
200,02/27/25 01:30:00 PM,14.5371,43.831,,,,,
201,02/27/25 01:45:00 PM,14.5312,43.831,,,,,
202,02/27/25 02:00:00 PM,14.5328,43.831,,,,,
203,02/27/25 02:15:00 PM,14.5402,43.831,,,,,
204,02/27/25 02:30:00 PM,14.5371,43.831,,,,,
205,02/27/25 02:45:00 PM,14.5312,43.831,,,,,
206,02/27/25 03:00:00 PM,14.5297,43.831,,,,,
207,02/27/25 03:15:00 PM,14.5312,43.831,,,,,
208,02/27/25 03:30:00 PM,14.5297,43.831,,,,,
209,02/27/25 03:45:00 PM,14.5283,43.831,,,,,
210,02/27/25 04:00:00 PM,14.5283,43.831,,,,,
211,02/27/25 04:15:00 PM,14.5312,43.831,,,,,
212,02/27/25 04:30:00 PM,14.5297,43.831,,,,,
213,02/27/25 04:45:00 PM,14.5283,43.831,,,,,
214,02/27/25 05:00:00 PM,14.5283,43.831,,,,,
215,02/27/25 05:15:00 PM,14.5312,43.831,,,,,
216,02/27/25 05:30:00 PM,14.5297,43.831,,,,,
217,02/27/25 05:45:00 PM,14.5312,43.831,,,,,
218,02/27/25 06:00:00 PM,14.5297,43.831,,,,,
219,02/27/25 06:15:00 PM,14.5312,43.831,,,,,
220,02/27/25 06:30:00 PM,14.5387,43.831,,,,,
221,02/27/25 06:45:00 PM,14.5441,43.648,,,,,
222,02/27/25 07:00:00 PM,14.5486,43.648,,,,,
223,02/27/25 07:15:00 PM,14.5502,43.648,,,,,
224,02/27/25 07:30:00 PM,14.5522,43.831,,,,,
225,02/27/25 07:45:00 PM,14.5506,43.831,,,,,
226,02/27/25 08:00:00 PM,14.5537,43.831,,,,,
227,02/27/25 08:15:00 PM,14.5537,43.831,,,,,
228,02/27/25 08:30:00 PM,14.5566,43.831,,,,,
229,02/27/25 08:45:00 PM,14.5627,43.831,,,,,
230,02/27/25 09:00:00 PM,14.5611,43.831,,,,,
231,02/27/25 09:15:00 PM,14.5611,43.831,,,,,
232,02/27/25 09:30:00 PM,14.5627,43.831,,,,,
233,02/27/25 09:45:00 PM,14.5611,43.831,,,,,
234,02/27/25 10:00:00 PM,14.5566,43.831,,,,,
235,02/27/25 10:15:00 PM,14.5627,43.831,,,,,
236,02/27/25 10:30:00 PM,14.5627,43.831,,,,,
237,02/27/25 10:45:00 PM,14.5611,43.831,,,,,
238,02/27/25 11:00:00 PM,14.5582,43.831,,,,,
239,02/27/25 11:15:00 PM,14.5551,43.831,,,,,
240,02/27/25 11:30:00 PM,14.5551,43.831,,,,,
241,02/27/25 11:45:00 PM,14.5506,43.831,,,,,
242,02/28/25 12:00:00 AM,14.5477,43.831,,,,,
243,02/28/25 12:15:00 AM,14.5477,43.831,,,,,
244,02/28/25 12:30:00 AM,14.5516,43.648,,,,,
245,02/28/25 12:45:00 AM,14.5586,43.466,,,,,
246,02/28/25 01:00:00 AM,14.5570,43.466,,,,,
247,02/28/25 01:15:00 AM,14.5561,43.648,,,,,
248,02/28/25 01:30:00 AM,14.5570,43.466,,,,,
249,02/28/25 01:45:00 AM,14.5561,43.648,,,,,
250,02/28/25 02:00:00 AM,14.5561,43.648,,,,,
251,02/28/25 02:15:00 AM,14.5576,43.648,,,,,
252,02/28/25 02:30:00 AM,14.5545,43.648,,,,,
253,02/28/25 02:45:00 AM,14.5545,43.648,,,,,
254,02/28/25 03:00:00 AM,14.5531,43.648,,,,,
255,02/28/25 03:15:00 AM,14.5516,43.648,,,,,
256,02/28/25 03:30:00 AM,14.5541,43.466,,,,,
257,02/28/25 03:45:00 AM,14.5556,43.466,,,,,
258,02/28/25 04:00:00 AM,14.5566,43.282,,,,,
259,02/28/25 04:15:00 AM,14.5570,43.466,,,,,
260,02/28/25 04:30:00 AM,14.5595,43.282,,,,,
261,02/28/25 04:45:00 AM,14.5625,43.282,,,,,
262,02/28/25 05:00:00 AM,14.5685,43.282,,,,,
263,02/28/25 05:15:00 AM,14.5724,43.099,,,,,
264,02/28/25 05:30:00 AM,14.5760,43.282,,,,,
265,02/28/25 05:45:00 AM,14.5804,43.282,,,,,
266,02/28/25 06:00:00 AM,14.5873,43.099,,,,,
267,02/28/25 06:15:00 AM,14.5879,43.282,,,,,
268,02/28/25 06:30:00 AM,14.5879,43.282,,,,,
269,02/28/25 06:45:00 AM,14.5924,43.282,,,,,
270,02/28/25 07:00:00 AM,14.5954,43.282,,,,,
271,02/28/25 07:15:00 AM,14.5998,43.282,,,,,
272,02/28/25 07:30:00 AM,14.6043,43.282,,,,,
273,02/28/25 07:45:00 AM,14.6059,43.282,,,,,
274,02/28/25 08:00:00 AM,14.6088,43.282,,,,,
275,02/28/25 08:15:00 AM,14.6088,43.282,,,,,
276,02/28/25 08:30:00 AM,14.6073,43.282,,,,,
277,02/28/25 08:45:00 AM,14.6043,43.282,,,,,
278,02/28/25 09:00:00 AM,14.6088,43.282,,,,,
279,02/28/25 09:15:00 AM,14.6163,43.282,,,,,
280,02/28/25 09:30:00 AM,14.6139,43.466,,,,,
281,02/28/25 09:45:00 AM,14.6184,43.466,,,,,
282,02/28/25 10:00:00 AM,14.6184,43.466,,,,,
283,02/28/25 10:15:00 AM,14.6173,43.648,,,,,
284,02/28/25 10:30:00 AM,14.6188,43.648,,,,,
285,02/28/25 10:45:00 AM,14.6224,43.831,,,,,
286,02/28/25 11:00:00 AM,14.6210,43.831,,,,,
287,02/28/25 11:15:00 AM,14.6210,43.831,,,,,
288,02/28/25 11:30:00 AM,14.6210,43.831,,,,,
289,02/28/25 11:45:00 AM,14.6179,43.831,,,,,
290,02/28/25 12:00:00 PM,14.6179,43.831,,,,,
291,02/28/25 12:15:00 PM,14.6149,43.831,,,,,
292,02/28/25 12:30:00 PM,14.6140,44.013,,,,,
293,02/28/25 12:45:00 PM,14.6095,44.013,,,,,
294,02/28/25 01:00:00 PM,14.6095,44.013,,,,,
295,02/28/25 01:15:00 PM,14.6079,44.013,,,,,
296,02/28/25 01:30:00 PM,14.6079,44.013,,,,,
297,02/28/25 01:45:00 PM,14.6050,44.013,,,,,
298,02/28/25 02:00:00 PM,14.6020,44.013,,,,,
299,02/28/25 02:15:00 PM,14.5991,44.013,,,,,
300,02/28/25 02:30:00 PM,14.6005,44.013,,,,,
301,02/28/25 02:45:00 PM,14.6005,44.013,,,,,
302,02/28/25 03:00:00 PM,14.5991,44.013,,,,,
303,02/28/25 03:15:00 PM,14.5975,44.013,,,,,
304,02/28/25 03:30:00 PM,14.5975,44.013,,,,,
305,02/28/25 03:45:00 PM,14.5950,44.195,,,,,
306,02/28/25 04:00:00 PM,14.5936,44.195,,,,,
307,02/28/25 04:15:00 PM,14.5907,44.195,,,,,
308,02/28/25 04:30:00 PM,14.5846,44.195,,,,,
309,02/28/25 04:45:00 PM,14.5846,44.195,,,,,
310,02/28/25 05:00:00 PM,14.5886,44.013,,,,,
311,02/28/25 05:15:00 PM,14.5891,44.195,,,,,
312,02/28/25 05:30:00 PM,14.5886,44.013,,,,,
313,02/28/25 05:45:00 PM,14.5886,44.013,,,,,
314,02/28/25 06:00:00 PM,14.5876,44.195,,,,,
315,02/28/25 06:15:00 PM,14.5886,44.013,,,,,
316,02/28/25 06:30:00 PM,14.5915,44.013,,,,,
317,02/28/25 06:45:00 PM,14.5886,44.013,,,,,
318,02/28/25 07:00:00 PM,14.5915,44.013,,,,,
319,02/28/25 07:15:00 PM,14.5901,44.013,,,,,
320,02/28/25 07:30:00 PM,14.5870,44.013,,,,,
321,02/28/25 07:45:00 PM,14.5856,44.013,,,,,
322,02/28/25 08:00:00 PM,14.5856,44.013,,,,,
323,02/28/25 08:15:00 PM,14.5796,44.013,,,,,
324,02/28/25 08:30:00 PM,14.5796,44.013,,,,,
325,02/28/25 08:45:00 PM,14.5780,44.013,,,,,
326,02/28/25 09:00:00 PM,14.5766,44.013,,,,,
327,02/28/25 09:15:00 PM,14.5821,43.831,,,,,
328,02/28/25 09:30:00 PM,14.5830,43.648,,,,,
329,02/28/25 09:45:00 PM,14.5860,43.648,,,,,
330,02/28/25 10:00:00 PM,14.5846,43.648,,,,,
331,02/28/25 10:15:00 PM,14.5835,43.831,,,,,
332,02/28/25 10:30:00 PM,14.5805,43.831,,,,,
333,02/28/25 10:45:00 PM,14.5790,43.831,,,,,
334,02/28/25 11:00:00 PM,14.5735,44.013,,,,,
335,02/28/25 11:15:00 PM,14.5706,44.013,,,,,
336,02/28/25 11:30:00 PM,14.5692,44.013,,,,,
337,02/28/25 11:45:00 PM,14.5647,44.013,,,,,
338,03/01/25 12:00:00 AM,14.5602,44.013,,,,,
339,03/01/25 12:15:00 AM,14.5571,44.013,,,,,
340,03/01/25 12:30:00 AM,14.5542,44.013,,,,,
341,03/01/25 12:45:00 AM,14.5482,44.013,,,,,
342,03/01/25 01:00:00 AM,14.5482,44.013,,,,,
343,03/01/25 01:15:00 AM,14.5437,44.013,,,,,
344,03/01/25 01:30:00 AM,14.5387,43.831,,,,,
345,03/01/25 01:45:00 AM,14.5348,44.013,,,,,
346,03/01/25 02:00:00 AM,14.5318,44.013,,,,,
347,03/01/25 02:15:00 AM,14.5242,44.013,,,,,
348,03/01/25 02:30:00 AM,14.5199,44.013,,,,,
349,03/01/25 02:45:00 AM,14.5183,44.013,,,,,
350,03/01/25 03:00:00 AM,14.5154,44.013,,,,,
351,03/01/25 03:15:00 AM,14.5123,44.013,,,,,
352,03/01/25 03:30:00 AM,14.5078,44.013,,,,,
353,03/01/25 03:45:00 AM,14.5048,44.013,,,,,
354,03/01/25 04:00:00 AM,14.5048,44.013,,,,,
355,03/01/25 04:15:00 AM,14.5019,44.013,,,,,
356,03/01/25 04:30:00 AM,14.5033,44.013,,,,,
357,03/01/25 04:45:00 AM,14.5004,44.013,,,,,
358,03/01/25 05:00:00 AM,14.4974,44.013,,,,,
359,03/01/25 05:15:00 AM,14.4974,44.013,,,,,
360,03/01/25 05:30:00 AM,14.4949,44.195,,,,,
361,03/01/25 05:45:00 AM,14.4949,44.195,,,,,
362,03/01/25 06:00:00 AM,14.4904,44.195,,,,,
363,03/01/25 06:15:00 AM,14.4899,44.013,,,,,
364,03/01/25 06:30:00 AM,14.4884,44.013,,,,,
365,03/01/25 06:45:00 AM,14.4859,44.195,,,,,
366,03/01/25 07:00:00 AM,14.4845,44.195,,,,,
367,03/01/25 07:15:00 AM,14.4839,44.013,,,,,
368,03/01/25 07:30:00 AM,14.4884,44.013,,,,,
369,03/01/25 07:45:00 AM,14.4899,44.013,,,,,
370,03/01/25 08:00:00 AM,14.4854,44.013,,,,,
371,03/01/25 08:15:00 AM,14.4830,44.195,,,,,
372,03/01/25 08:30:00 AM,14.4845,44.195,,,,,
373,03/01/25 08:45:00 AM,14.4845,44.195,,,,,
374,03/01/25 09:00:00 AM,14.4830,44.195,,,,,
375,03/01/25 09:15:00 AM,14.4845,44.195,,,,,
376,03/01/25 09:30:00 AM,14.4800,44.195,,,,,
377,03/01/25 09:45:00 AM,14.4800,44.195,,,,,
378,03/01/25 10:00:00 AM,14.4769,44.195,,,,,
379,03/01/25 10:15:00 AM,14.4724,44.195,,,,,
380,03/01/25 10:30:00 AM,14.4695,44.195,,,,,
381,03/01/25 10:45:00 AM,14.4656,44.379,,,,,
382,03/01/25 11:00:00 AM,14.4626,44.379,,,,,
383,03/01/25 11:15:00 AM,14.4581,44.379,,,,,
384,03/01/25 11:30:00 AM,14.4581,44.379,,,,,
385,03/01/25 11:45:00 AM,14.4566,44.379,,,,,
386,03/01/25 12:00:00 PM,14.4521,44.379,,,,,
387,03/01/25 12:15:00 PM,14.4491,44.379,,,,,
388,03/01/25 12:30:00 PM,14.4452,44.560,,,,,
389,03/01/25 12:45:00 PM,14.4497,44.560,,,,,
390,03/01/25 01:00:00 PM,14.4482,44.560,,,,,
391,03/01/25 01:15:00 PM,14.4542,44.560,,,,,
392,03/01/25 01:30:00 PM,14.4571,44.560,,,,,
393,03/01/25 01:45:00 PM,14.4556,44.560,,,,,
394,03/01/25 02:00:00 PM,14.4636,44.742,,,,,
395,03/01/25 02:15:00 PM,14.4756,44.742,,,,,
396,03/01/25 02:30:00 PM,14.4846,44.742,,,,,
397,03/01/25 02:45:00 PM,14.4935,44.742,,,,,
398,03/01/25 03:00:00 PM,14.5025,44.742,,,,,
399,03/01/25 03:15:00 PM,14.5086,44.742,,,,,
400,03/01/25 03:30:00 PM,14.5174,44.742,,,,,
401,03/01/25 03:45:00 PM,14.5235,44.742,,,,,
402,03/01/25 04:00:00 PM,14.5309,44.742,,,,,
403,03/01/25 04:15:00 PM,14.5364,44.560,,,,,
404,03/01/25 04:30:00 PM,14.5438,44.560,,,,,
405,03/01/25 04:45:00 PM,14.5409,44.560,,,,,
406,03/01/25 05:00:00 PM,14.5424,44.560,,,,,
407,03/01/25 05:15:00 PM,14.5538,44.379,,,,,
408,03/01/25 05:30:00 PM,14.5598,44.379,,,,,
409,03/01/25 05:45:00 PM,14.5637,44.195,,,,,
410,03/01/25 06:00:00 PM,14.5682,44.195,,,,,
411,03/01/25 06:15:00 PM,14.5721,44.013,,,,,
412,03/01/25 06:30:00 PM,14.5780,44.013,,,,,
413,03/01/25 06:45:00 PM,14.5850,43.831,,,,,
414,03/01/25 07:00:00 PM,14.5889,43.648,,,,,
415,03/01/25 07:15:00 PM,14.5965,43.648,,,,,
416,03/01/25 07:30:00 PM,14.5979,43.648,,,,,
417,03/01/25 07:45:00 PM,14.6054,43.648,,,,,
418,03/01/25 08:00:00 PM,14.6069,43.648,,,,,
419,03/01/25 08:15:00 PM,14.6054,43.648,,,,,
420,03/01/25 08:30:00 PM,14.6188,43.648,,,,,
421,03/01/25 08:45:00 PM,14.6213,43.466,,,,,
422,03/01/25 09:00:00 PM,14.6258,43.466,,,,,
423,03/01/25 09:15:00 PM,14.6333,43.466,,,,,
424,03/01/25 09:30:00 PM,14.6387,43.282,,,,,
425,03/01/25 09:45:00 PM,14.6362,43.466,,,,,
426,03/01/25 10:00:00 PM,14.6432,43.282,,,,,
427,03/01/25 10:15:00 PM,14.6507,43.282,,,,,
428,03/01/25 10:30:00 PM,14.6566,43.282,,,,,
429,03/01/25 10:45:00 PM,14.6597,43.282,,,,,
430,03/01/25 11:00:00 PM,14.6656,43.282,,,,,
431,03/01/25 11:15:00 PM,14.6685,43.282,,,,,
432,03/01/25 11:30:00 PM,14.6746,43.282,,,,,
433,03/01/25 11:45:00 PM,14.6775,43.282,,,,,
434,03/02/25 12:00:00 AM,14.6806,43.282,,,,,
435,03/02/25 12:15:00 AM,14.6851,43.282,,,,,
436,03/02/25 12:30:00 AM,14.6904,43.099,,,,,
437,03/02/25 12:45:00 AM,14.6949,43.099,,,,,
