"","dtime","rainfall_in","gage_uid","gage_event_uid"
"308",2025-05-21 22:00:00,0.04,25,56591
"309",2025-05-21 22:15:00,0.06,25,56591
"310",2025-05-21 22:30:00,0.05,25,56591
"311",2025-05-21 22:45:00,0.03,25,56591
"312",2025-05-21 23:00:00,0.01,25,56591
"313",2025-05-21 23:45:00,0.01,25,56591
"314",2025-05-22 00:15:00,0.02,25,56591
"315",2025-05-22 00:30:00,0.03,25,56591
"316",2025-05-22 00:45:00,0.01,25,56591
"317",2025-05-22 01:00:00,0.02,25,56591
"318",2025-05-22 01:15:00,0.02,25,56591
"319",2025-05-22 01:30:00,0.01,25,56591
"320",2025-05-22 01:45:00,0.01,25,56591
"321",2025-05-22 02:15:00,0.01,25,56591
"322",2025-05-22 03:30:00,0.01,25,56591
"323",2025-05-22 06:15:00,0.01,25,56591
"324",2025-05-22 11:15:00,0.01,25,56591
"325",2025-05-22 11:45:00,0.01,25,56591
"326",2025-05-22 12:15:00,0.01,25,56591
"327",2025-05-22 13:30:00,0.01,25,56591
"328",2025-05-22 14:00:00,0.01,25,56591
"329",2025-05-22 14:15:00,0.01,25,56591
"330",2025-05-22 14:45:00,0.02,25,56591
"331",2025-05-22 15:00:00,0.01,25,56591
"332",2025-05-22 15:15:00,0.01,25,56591
"333",2025-05-22 15:30:00,0.02,25,56591
"334",2025-05-22 15:45:00,0.01,25,56591
"335",2025-05-22 16:00:00,0.01,25,56591
"336",2025-05-22 16:30:00,0.01,25,56591
"337",2025-05-22 17:00:00,0.01,25,56591
"338",2025-05-22 17:15:00,0.01,25,56591
"339",2025-05-22 18:30:00,0.02,25,56591
"340",2025-05-22 18:45:00,0.02,25,56591
"341",2025-05-22 19:00:00,0.01,25,56591
"342",2025-05-22 19:15:00,0.02,25,56591
"343",2025-05-23,0.01,25,56591
"344",2025-05-23 18:15:00,0.04,25,NA
"345",2025-05-23 18:30:00,0.01,25,NA
"346",2025-05-23 18:45:00,0.01,25,NA
"347",2025-05-24 14:30:00,0.01,25,NA
"348",2025-05-28 00:15:00,0.01,25,56592
"349",2025-05-28 01:45:00,0.01,25,56592
"350",2025-05-28 02:30:00,0.01,25,56592
"351",2025-05-28 04:30:00,0.01,25,56592
"352",2025-05-28 05:00:00,0.01,25,56592
"353",2025-05-28 05:15:00,0.01,25,56592
"354",2025-05-28 05:30:00,0.01,25,56592
"355",2025-05-28 05:45:00,0.01,25,56592
"356",2025-05-28 06:15:00,0.01,25,56592
"357",2025-05-28 07:30:00,0.01,25,56592
"358",2025-05-28 08:45:00,0.01,25,56592
"359",2025-05-28 09:30:00,0.01,25,56592
"360",2025-05-28 09:45:00,0.01,25,56592
"361",2025-05-28 10:00:00,0.01,25,56592
"362",2025-05-28 10:15:00,0.01,25,56592
"363",2025-05-28 10:30:00,0.01,25,56592
"364",2025-05-28 10:45:00,0.01,25,56592
"365",2025-05-28 11:00:00,0.01,25,56592
"366",2025-05-28 11:15:00,0.01,25,56592
"367",2025-05-28 11:30:00,0.01,25,56592
"368",2025-05-28 11:45:00,0.02,25,56592
"369",2025-05-28 12:00:00,0.02,25,56592
"370",2025-05-28 12:15:00,0.02,25,56592
"371",2025-05-28 12:30:00,0.01,25,56592
"372",2025-05-28 12:45:00,0.02,25,56592
"373",2025-05-28 13:00:00,0.01,25,56592
"374",2025-05-28 14:00:00,0.01,25,56592
"375",2025-05-28 14:30:00,0.01,25,56592
"376",2025-05-28 15:15:00,0.01,25,56592
"377",2025-05-28 16:00:00,0.01,25,56592
"378",2025-05-28 16:30:00,0.01,25,56592
"379",2025-05-28 16:45:00,0.01,25,56592
"380",2025-05-28 17:30:00,0.01,25,56592
"381",2025-05-28 18:00:00,0.01,25,56592
"382",2025-05-28 18:30:00,0.01,25,56592
"383",2025-05-28 18:45:00,0.02,25,56592
"384",2025-05-28 19:00:00,0.03,25,56592
"385",2025-05-28 19:15:00,0.03,25,56592
"386",2025-05-28 19:30:00,0.02,25,56592
"387",2025-05-28 19:45:00,0.02,25,56592
"388",2025-05-28 20:00:00,0.01,25,56592
"389",2025-05-28 20:15:00,0.03,25,56592
"390",2025-05-28 20:30:00,0.04,25,56592
"391",2025-05-28 20:45:00,0.01,25,56592
"392",2025-05-28 21:15:00,0.01,25,56592
"393",2025-05-28 21:30:00,0.01,25,56592
"394",2025-05-28 21:45:00,0.01,25,56592
"395",2025-05-28 22:30:00,0.01,25,56592
"396",2025-05-28 22:45:00,0.01,25,56592
"397",2025-05-28 23:15:00,0.01,25,56592
"398",2025-05-28 23:30:00,0.01,25,56592
"399",2025-05-29 00:15:00,0.01,25,56592
"400",2025-05-29 04:00:00,0.01,25,56592
"401",2025-05-30 21:45:00,0.02,25,65253
"402",2025-05-30 22:00:00,0.01,25,65253
"403",2025-05-30 22:15:00,0.02,25,65253
"404",2025-05-30 22:30:00,0.05,25,65253
"405",2025-05-30 22:45:00,0.03,25,65253
"406",2025-05-30 23:00:00,0.18,25,65253
"407",2025-05-30 23:15:00,0.26,25,65253
"408",2025-05-30 23:30:00,0.05,25,65253
"409",2025-05-30 23:45:00,0.19,25,65253
"410",2025-05-31 05:00:00,0.01,25,65253
"411",2025-05-31 05:15:00,0.01,25,65253
"412",2025-05-31 05:30:00,0.02,25,65253
"413",2025-05-31 05:45:00,0.01,25,65253
"414",2025-05-31 06:00:00,0.01,25,65253
"415",2025-05-31 06:15:00,0.01,25,65253
"416",2025-05-31 18:30:00,0.01,25,NA
"417",2025-06-07 16:00:00,0.01,25,NA
"418",2025-06-08 14:45:00,0.01,25,NA
"419",2025-06-09 04:45:00,0.02,25,NA
"420",2025-06-10 07:30:00,0.01,25,65254
"421",2025-06-10 09:15:00,0.07,25,65254
"422",2025-06-10 09:30:00,0.18,25,65254
"423",2025-06-10 09:45:00,0.04,25,65254
"424",2025-06-10 10:15:00,0.01,25,65254
"425",2025-06-14 12:45:00,0.01,25,NA
"426",2025-06-14 23:15:00,0.04,25,65255
"427",2025-06-15 00:15:00,0.09,25,65255
"428",2025-06-15 00:30:00,0.18,25,65255
"429",2025-06-15 01:30:00,0.01,25,65255
"430",2025-06-15 02:15:00,0.03,25,65255
"431",2025-06-15 02:30:00,0.02,25,65255
"432",2025-06-15 02:45:00,0.11,25,65255
"433",2025-06-15 03:00:00,0.04,25,65255
"434",2025-06-15 03:15:00,0.02,25,65255
"435",2025-06-15 04:15:00,0.01,25,65255
"436",2025-06-15 04:30:00,0.02,25,65255
"437",2025-06-15 04:45:00,0.02,25,65255
"438",2025-06-15 05:00:00,0.05,25,65255
"439",2025-06-15 11:30:00,0.01,25,NA
"440",2025-06-18 01:00:00,0.02,25,65256
"441",2025-06-18 01:15:00,0.05,25,65256
"442",2025-06-18 01:30:00,0.01,25,65256
"443",2025-06-18 01:45:00,0.03,25,65256
"444",2025-06-18 02:00:00,0.01,25,65256
"445",2025-06-18 04:30:00,0.01,25,65256
"446",2025-06-18 10:30:00,0.01,25,65256
"447",2025-06-19 16:45:00,0.27,25,65257
"448",2025-06-19 17:00:00,0.02,25,65257
"449",2025-06-19 18:00:00,0.04,25,65257
"450",2025-06-19 18:15:00,0.02,25,65257
"451",2025-06-19 18:30:00,0.02,25,65257
"452",2025-06-25 19:00:00,0.07,25,65258
"453",2025-06-25 19:15:00,0.17,25,65258
"454",2025-06-25 19:30:00,0.01,25,65258
"455",2025-06-26 19:45:00,0.01,25,65259
"456",2025-06-26 20:00:00,0.02,25,65259
"457",2025-06-26 20:15:00,0.02,25,65259
"458",2025-06-26 20:30:00,0.03,25,65259
"459",2025-06-26 20:45:00,0.02,25,65259
"460",2025-06-26 21:00:00,0.02,25,65259
"461",2025-06-28 01:00:00,0.01,25,NA
"462",2025-06-28 01:15:00,0.03,25,NA
"463",2025-06-28 02:45:00,0.01,25,NA
"464",2025-06-30 13:45:00,0.05,25,65260
"465",2025-06-30 14:00:00,0.04,25,65260
"466",2025-06-30 16:00:00,0.1,25,65260
"467",2025-06-30 16:15:00,0.02,25,65260
"468",2025-06-30 16:30:00,0.01,25,65260
"469",2025-06-30 21:15:00,0.07,25,65260
"470",2025-06-30 21:30:00,0.07,25,65260
"471",2025-06-30 21:45:00,0.01,25,65260
"472",2025-06-30 22:30:00,0.01,25,65260
"473",2025-07-01,0.05,25,65260
"474",2025-07-01 00:15:00,0.01,25,65260
"475",2025-07-01 00:45:00,0.01,25,65260
"476",2025-07-01 01:00:00,0.06,25,65260
"477",2025-07-01 01:15:00,0.04,25,65260
"478",2025-07-01 01:30:00,0.02,25,65260
"479",2025-07-01 01:45:00,0.01,25,65260
"480",2025-07-01 02:00:00,0.01,25,65260
"481",2025-07-01 02:15:00,0.01,25,65260
"482",2025-07-01 02:45:00,0.01,25,65260
"483",2025-07-01 14:30:00,0.01,25,65516
"484",2025-07-01 14:45:00,0.06,25,65516
"485",2025-07-01 15:00:00,0.02,25,65516
"486",2025-07-01 15:15:00,0.05,25,65516
"487",2025-07-01 15:30:00,0.01,25,65516
"488",2025-07-01 16:00:00,0.02,25,65516
"489",2025-07-01 16:15:00,0.01,25,65516
"490",2025-07-01 17:15:00,0.02,25,65516
"491",2025-07-01 17:30:00,0.08,25,65516
"492",2025-07-01 18:00:00,0.01,25,65516
"493",2025-07-01 18:15:00,0.03,25,65516
"494",2025-07-01 18:30:00,0.03,25,65516
"495",2025-07-01 18:45:00,0.01,25,65516
"496",2025-07-01 23:00:00,0.01,25,65516
"497",2025-07-01 23:30:00,0.01,25,65516
"498",2025-07-02 00:45:00,0.01,25,65516
"499",2025-07-02 04:30:00,0.01,25,65516
"500",2025-07-02 05:30:00,0.01,25,65516
"501",2025-07-02 08:30:00,0.01,25,65516
"502",2025-07-02 08:45:00,0.01,25,65516
"503",2025-07-03 19:15:00,0.04,25,65517
"504",2025-07-03 19:30:00,0.07,25,65517
"505",2025-07-08 17:15:00,0.33,25,65518
"506",2025-07-08 17:30:00,0.35,25,65518
"507",2025-07-08 17:45:00,0.06,25,65518
"508",2025-07-08 18:00:00,0.01,25,65518
"509",2025-07-08 18:15:00,0.05,25,65518
"510",2025-07-08 18:30:00,0.03,25,65518
"511",2025-07-08 18:45:00,0.02,25,65518
"512",2025-07-08 19:00:00,0.03,25,65518
"513",2025-07-08 19:15:00,0.02,25,65518
"514",2025-07-08 19:30:00,0.02,25,65518
"515",2025-07-09 19:15:00,0.02,25,65519
"516",2025-07-09 19:30:00,0.15,25,65519
"517",2025-07-09 19:45:00,0.49,25,65519
"518",2025-07-09 20:00:00,0.07,25,65519
"519",2025-07-09 20:15:00,0.02,25,65519
"520",2025-07-09 20:30:00,0.07,25,65519
"521",2025-07-09 20:45:00,0.03,25,65519
"522",2025-07-09 21:00:00,0.05,25,65519
"523",2025-07-09 21:15:00,0.04,25,65519
"524",2025-07-09 21:30:00,0.05,25,65519
"525",2025-07-09 21:45:00,0.04,25,65519
"526",2025-07-09 22:00:00,0.04,25,65519
"527",2025-07-09 22:15:00,0.01,25,65519
"528",2025-07-10 06:00:00,0.01,25,NA
"529",2025-07-14 18:30:00,0.02,25,65520
"530",2025-07-14 18:45:00,0.02,25,65520
"531",2025-07-14 19:00:00,0.03,25,65520
"532",2025-07-14 19:15:00,0.02,25,65520
"533",2025-07-14 19:30:00,0.02,25,65520
"534",2025-07-14 19:45:00,0.01,25,65520
"535",2025-07-14 20:00:00,0.01,25,65520
"536",2025-07-14 20:15:00,0.01,25,65520
"537",2025-07-14 20:30:00,0.02,25,65520
"538",2025-07-14 20:45:00,0.01,25,65520
"539",2025-07-14 21:00:00,0.01,25,65520
"540",2025-07-15 11:00:00,0.02,25,NA
"541",2025-07-15 11:15:00,0.01,25,NA
"542",2025-07-16 22:45:00,0.01,25,65521
"543",2025-07-16 23:00:00,0.01,25,65521
"544",2025-07-16 23:30:00,0.01,25,65521
"545",2025-07-16 23:45:00,0.03,25,65521
"546",2025-07-17,0.03,25,65521
"547",2025-07-17 00:15:00,0.02,25,65521
"548",2025-07-17 00:30:00,0.01,25,65521
"549",2025-07-17 00:45:00,0.01,25,65521
"550",2025-07-19 06:00:00,0.01,25,NA
"551",2025-07-19 11:30:00,0.02,25,NA
"552",2025-07-19 11:45:00,0.01,25,NA
"553",2025-07-20 12:15:00,0.02,25,65522
"554",2025-07-20 12:30:00,0.12,25,65522
"555",2025-07-25 16:45:00,0.06,25,NA
"556",2025-07-27 01:30:00,0.04,25,65523
"557",2025-07-27 01:45:00,0.18,25,65523
"558",2025-07-27 02:00:00,0.03,25,65523
"559",2025-07-27 02:15:00,0.04,25,65523
